Date,Open,High,Low,Close
12/17/2021,"4,652.50","4,666.70","4,600.22","4,620.64"
12/16/2021,"4,719.13","4,731.99","4,651.89","4,668.67"
12/15/2021,"4,636.46","4,712.60","4,611.22","4,709.85"
12/14/2021,"4,642.99","4,660.47","4,606.52","4,634.09"

12/13/2021,"4,710.30","4,710.30","4,667.60","4,668.97"
12/10/2021,"4,687.64","4,713.57","4,670.24","4,712.02"
12/09/2021,"4,691.00","4,695.26","4,665.98","4,667.45"
12/08/2021,"4,690.86","4,705.06","4,674.52","4,701.21"
12/07/2021,"4,631.97","4,694.04","4,631.97","4,686.75"
12/06/2021,"4,548.37","4,612.60","4,540.51","4,591.67"
12/03/2021,"4,589.49","4,608.03","4,495.12","4,538.43"
12/02/2021,"4,504.73","4,595.46","4,504.73","4,577.10"
12/01/2021,"4,602.82","4,652.94","4,510.27","4,513.04"
11/30/2021,"4,640.25","4,646.02","4,560.00","4,567.00"
11/29/2021,"4,628.75","4,672.95","4,625.26","4,655.27"
11/26/2021,"4,664.63","4,664.63","4,585.43","4,594.62"
11/24/2021,"4,675.78","4,702.87","4,659.89","4,701.46"
11/23/2021,"4,678.48","4,699.39","4,652.66","4,690.70"
11/22/2021,"4,712.00","4,743.83","4,682.17","4,682.94"
11/19/2021,"4,708.44","4,717.75","4,694.22","4,697.96"
11/18/2021,"4,700.72","4,708.80","4,672.78","4,704.54"
11/17/2021,"4,701.50","4,701.50","4,684.41","4,688.67"
11/16/2021,"4,679.42","4,714.95","4,679.42","4,700.90"
11/15/2021,"4,689.30","4,697.42","4,672.86","4,682.80"
11/12/2021,"4,655.24","4,688.47","4,650.77","4,682.85"
11/11/2021,"4,659.39","4,664.55","4,648.31","4,649.27"
11/10/2021,"4,670.26","4,684.85","4,630.86","4,646.71"
11/09/2021,"4,707.25","4,708.53","4,670.87","4,685.25"
11/08/2021,"4,701.48","4,714.92","4,694.39","4,701.70"
11/05/2021,"4,699.26","4,718.50","4,681.32","4,697.53"
11/04/2021,"4,662.93","4,683.00","4,662.59","4,680.06"
11/03/2021,"4,630.65","4,663.46","4,621.19","4,660.57"
11/02/2021,"4,613.34","4,635.15","4,613.34","4,630.65"
11/01/2021,"4,610.62","4,620.34","4,595.06","4,613.67"
10/29/2021,"4,572.87","4,608.08","4,567.59","4,605.38"
10/28/2021,"4,562.84","4,597.55","4,562.84","4,596.42"
10/27/2021,"4,580.22","4,584.57","4,551.66","4,551.68"
10/26/2021,"4,578.69","4,598.53","4,569.17","4,574.79"
10/25/2021,"4,553.69","4,572.62","4,537.36","4,566.48"
10/22/2021,"4,546.12","4,559.67","4,524.00","4,544.90"
10/21/2021,"4,532.24","4,551.44","4,526.89","4,549.78"
10/20/2021,"4,524.42","4,540.87","4,524.40","4,536.19"
10/19/2021,"4,497.34","4,520.40","4,496.41","4,519.63"
10/18/2021,"4,463.72","4,488.75","4,447.47","4,486.46"
10/15/2021,"4,447.69","4,475.82","4,447.69","4,471.37"
10/14/2021,"4,386.75","4,439.73","4,386.75","4,438.26"
10/13/2021,"4,358.01","4,372.87","4,329.92","4,363.80"
10/12/2021,"4,368.31","4,374.89","4,342.09","4,350.65"
10/11/2021,"4,385.44","4,415.88","4,360.59","4,361.19"
10/08/2021,"4,406.51","4,412.02","4,386.22","4,391.34"
10/07/2021,"4,383.73","4,429.97","4,383.73","4,399.76"
10/06/2021,"4,319.57","4,365.57","4,290.49","4,363.55"
10/05/2021,"4,309.87","4,369.23","4,309.87","4,345.72"
10/04/2021,"4,348.84","4,355.51","4,278.94","4,300.46"
10/01/2021,"4,317.16","4,375.19","4,288.52","4,357.04"
09/30/2021,"4,370.67","4,382.55","4,306.24","4,307.54"
09/29/2021,"4,362.41","4,385.57","4,355.08","4,359.46"
09/28/2021,"4,419.54","4,419.54","4,346.33","4,352.63"
09/27/2021,"4,442.12","4,457.30","4,436.19","4,443.11"
09/24/2021,"4,438.04","4,463.12","4,430.27","4,455.48"
09/23/2021,"4,406.75","4,465.40","4,406.75","4,448.98"
09/22/2021,"4,367.43","4,416.75","4,367.43","4,395.64"
09/21/2021,"4,374.45","4,394.87","4,347.96","4,354.19"
09/20/2021,"4,402.95","4,402.95","4,305.91","4,357.73"
09/17/2021,"4,469.74","4,471.52","4,427.76","4,432.99"
09/16/2021,"4,477.09","4,485.87","4,443.80","4,473.75"
09/15/2021,"4,447.49","4,486.87","4,438.37","4,480.70"
09/14/2021,"4,479.33","4,485.68","4,435.46","4,443.05"
09/13/2021,"4,474.81","4,492.99","4,445.70","4,468.73"
09/10/2021,"4,506.92","4,520.47","4,457.66","4,458.58"
09/09/2021,"4,513.02","4,529.90","4,492.07","4,493.28"
09/08/2021,"4,518.09","4,521.79","4,493.95","4,514.07"
09/07/2021,"4,535.38","4,535.38","4,513.00","4,520.03"
09/03/2021,"4,532.42","4,541.45","4,521.30","4,535.43"
09/02/2021,"4,534.48","4,545.85","4,524.66","4,536.95"
09/01/2021,"4,528.80","4,537.11","4,522.02","4,524.09"
08/31/2021,"4,529.75","4,531.39","4,515.80","4,522.68"
08/30/2021,"4,513.76","4,537.36","4,513.76","4,528.79"
08/27/2021,"4,474.10","4,513.33","4,474.10","4,509.37"
08/26/2021,"4,493.75","4,495.90","4,468.99","4,470.00"
08/25/2021,"4,490.45","4,501.71","4,485.66","4,496.19"
08/24/2021,"4,484.40","4,492.81","4,482.28","4,486.23"
08/23/2021,"4,450.29","4,489.88","4,450.29","4,479.53"
08/20/2021,"4,410.56","4,444.35","4,406.80","4,441.67"
08/19/2021,"4,382.44","4,418.61","4,367.73","4,405.80"
08/18/2021,"4,440.94","4,454.32","4,397.59","4,400.27"
08/17/2021,"4,462.12","4,462.12","4,417.83","4,448.08"
08/16/2021,"4,461.65","4,480.26","4,437.66","4,479.71"
08/13/2021,"4,464.84","4,468.37","4,460.82","4,468.00"
08/12/2021,"4,446.08","4,461.77","4,435.96","4,460.83"
08/11/2021,"4,442.18","4,449.44","4,436.42","4,447.70"
08/10/2021,"4,435.79","4,445.21","4,430.03","4,436.75"
08/09/2021,"4,437.77","4,439.39","4,424.74","4,432.35"
08/06/2021,"4,429.07","4,440.82","4,429.07","4,436.52"
08/05/2021,"4,408.86","4,429.76","4,408.86","4,429.10"
08/04/2021,"4,415.95","4,416.17","4,400.23","4,402.66"
08/03/2021,"4,392.74","4,423.79","4,373.00","4,423.15"
08/02/2021,"4,406.86","4,422.18","4,384.81","4,387.16"
07/30/2021,"4,395.12","4,412.25","4,389.65","4,395.26"
07/29/2021,"4,403.59","4,429.97","4,403.59","4,419.15"
07/28/2021,"4,402.95","4,415.47","4,387.01","4,400.64"
07/27/2021,"4,416.38","4,416.38","4,372.51","4,401.46"
07/26/2021,"4,409.58","4,422.73","4,405.45","4,422.30"
07/23/2021,"4,381.20","4,415.18","4,381.20","4,411.79"
07/22/2021,"4,361.27","4,369.87","4,350.06","4,367.48"
07/21/2021,"4,331.13","4,359.70","4,331.13","4,358.69"
07/20/2021,"4,265.11","4,336.84","4,262.05","4,323.06"
07/19/2021,"4,296.40","4,296.40","4,233.13","4,258.49"
07/16/2021,"4,367.43","4,375.09","4,322.53","4,327.16"
07/15/2021,"4,369.02","4,369.02","4,340.70","4,360.03"
07/14/2021,"4,380.11","4,393.68","4,362.36","4,374.30"
07/13/2021,"4,381.07","4,392.37","4,366.92","4,369.21"
07/12/2021,"4,372.41","4,386.68","4,364.03","4,384.63"
07/09/2021,"4,329.38","4,371.60","4,329.38","4,369.55"
07/08/2021,"4,321.07","4,330.88","4,289.37","4,320.82"
07/07/2021,"4,351.01","4,361.88","4,329.79","4,358.13"
07/06/2021,"4,356.46","4,356.46","4,314.37","4,343.54"
07/02/2021,"4,326.60","4,355.43","4,326.60","4,352.34"
07/01/2021,"4,300.73","4,320.66","4,300.73","4,319.94"
06/30/2021,"4,290.65","4,302.43","4,287.96","4,297.50"
06/29/2021,"4,293.21","4,300.52","4,287.04","4,291.80"
06/28/2021,"4,284.90","4,292.14","4,274.67","4,290.61"
06/25/2021,"4,274.45","4,286.12","4,271.16","4,280.70"
06/24/2021,"4,256.97","4,271.28","4,256.97","4,266.49"
06/23/2021,"4,249.27","4,256.60","4,241.43","4,241.84"
06/22/2021,"4,224.61","4,255.84","4,217.27","4,246.44"
06/21/2021,"4,173.40","4,226.24","4,173.40","4,224.79"
06/18/2021,"4,204.78","4,204.78","4,164.40","4,166.45"
06/17/2021,"4,220.37","4,232.29","4,196.05","4,221.86"
06/16/2021,"4,248.87","4,251.89","4,202.45","4,223.70"
06/15/2021,"4,255.28","4,257.16","4,238.35","4,246.59"
06/14/2021,"4,248.31","4,255.59","4,234.07","4,255.15"
06/11/2021,"4,242.90","4,248.38","4,232.25","4,247.44"
06/10/2021,"4,228.56","4,249.74","4,220.34","4,239.18"
06/09/2021,"4,232.99","4,237.09","4,218.74","4,219.55"
06/08/2021,"4,233.81","4,236.74","4,208.41","4,227.26"
06/07/2021,"4,229.34","4,232.34","4,215.66","4,226.52"
06/04/2021,"4,206.05","4,233.45","4,206.05","4,229.89"
06/03/2021,"4,191.43","4,204.39","4,167.93","4,192.85"
06/02/2021,"4,206.82","4,217.37","4,198.27","4,208.12"
06/01/2021,"4,216.52","4,234.12","4,197.59","4,202.04"
05/28/2021,"4,210.77","4,218.36","4,203.57","4,204.11"
05/27/2021,"4,201.94","4,213.38","4,197.78","4,200.88"
05/26/2021,"4,191.59","4,202.61","4,184.11","4,195.99"
05/25/2021,"4,205.94","4,213.42","4,182.52","4,188.13"
05/24/2021,"4,170.16","4,209.52","4,170.16","4,197.05"
05/21/2021,"4,168.61","4,188.72","4,151.72","4,155.86"
05/20/2021,"4,121.97","4,172.80","4,121.97","4,159.12"
05/19/2021,"4,098.45","4,116.93","4,061.41","4,115.68"
05/18/2021,"4,165.94","4,169.15","4,125.99","4,127.83"
05/17/2021,"4,169.92","4,171.92","4,142.69","4,163.29"
05/14/2021,"4,129.58","4,183.13","4,129.58","4,173.85"
05/13/2021,"4,074.99","4,131.58","4,074.99","4,112.50"
05/12/2021,"4,130.55","4,134.73","4,056.88","4,063.04"
05/11/2021,"4,150.34","4,162.04","4,111.53","4,152.10"
05/10/2021,"4,228.29","4,236.39","4,188.13","4,188.43"
05/07/2021,"4,210.34","4,238.04","4,201.64","4,232.60"
05/06/2021,"4,169.14","4,202.70","4,147.33","4,201.62"
05/05/2021,"4,177.06","4,187.72","4,160.94","4,167.59"
05/04/2021,"4,179.04","4,179.04","4,128.59","4,164.66"
05/03/2021,"4,191.98","4,209.39","4,188.03","4,192.66"
04/30/2021,"4,198.10","4,198.10","4,174.85","4,181.17"
04/29/2021,"4,206.14","4,218.78","4,176.81","4,211.47"
04/28/2021,"4,185.14","4,201.53","4,181.78","4,183.18"
04/27/2021,"4,188.25","4,193.35","4,176.22","4,186.72"
04/26/2021,"4,185.03","4,194.19","4,182.36","4,187.62"
04/23/2021,"4,138.78","4,194.17","4,138.78","4,180.17"
04/22/2021,"4,170.46","4,179.57","4,123.69","4,134.98"
04/21/2021,"4,128.42","4,175.02","4,126.35","4,173.42"
04/20/2021,"4,159.18","4,159.18","4,118.38","4,134.94"
04/19/2021,"4,179.80","4,180.81","4,150.47","4,163.26"
04/16/2021,"4,174.14","4,191.31","4,170.75","4,185.47"
04/15/2021,"4,139.76","4,173.49","4,139.76","4,170.42"
04/14/2021,"4,141.58","4,151.69","4,120.87","4,124.66"
04/13/2021,"4,130.10","4,148.00","4,124.43","4,141.59"
04/12/2021,"4,124.71","4,131.76","4,114.82","4,127.99"
04/09/2021,"4,096.11","4,129.48","4,095.51","4,128.80"
04/08/2021,"4,089.95","4,098.19","4,082.54","4,097.17"
04/07/2021,"4,074.29","4,083.13","4,068.31","4,079.95"
04/06/2021,"4,075.57","4,086.23","4,068.14","4,073.94"
04/05/2021,"4,034.44","4,083.42","4,034.44","4,077.91"
04/01/2021,"3,992.78","4,020.63","3,992.78","4,019.87"
03/31/2021,"3,967.25","3,994.41","3,966.98","3,972.89"
03/30/2021,"3,963.34","3,968.01","3,944.35","3,958.55"
03/29/2021,"3,969.31","3,981.83","3,943.25","3,971.09"
03/26/2021,"3,917.12","3,978.19","3,917.12","3,974.54"
03/25/2021,"3,879.34","3,919.54","3,853.50","3,909.52"
03/24/2021,"3,919.93","3,942.08","3,889.07","3,889.14"
03/23/2021,"3,937.60","3,949.13","3,901.57","3,910.52"
03/22/2021,"3,916.48","3,955.31","3,914.16","3,940.59"
03/19/2021,"3,913.14","3,930.12","3,886.75","3,913.10"
03/18/2021,"3,953.50","3,969.62","3,910.86","3,915.46"
03/17/2021,"3,949.57","3,983.87","3,935.74","3,974.12"
03/16/2021,"3,973.59","3,981.04","3,953.44","3,962.71"
03/15/2021,"3,942.96","3,970.08","3,923.54","3,968.94"
03/12/2021,"3,924.52","3,944.99","3,915.21","3,943.34"
03/11/2021,"3,915.54","3,960.27","3,915.54","3,939.34"
03/10/2021,"3,891.99","3,917.35","3,885.73","3,898.81"
03/09/2021,"3,851.93","3,903.76","3,851.93","3,875.44"
03/08/2021,"3,844.39","3,881.06","3,819.25","3,821.35"
03/05/2021,"3,793.58","3,851.69","3,730.19","3,841.94"
03/04/2021,"3,818.53","3,843.67","3,723.34","3,768.47"
03/03/2021,"3,863.99","3,874.47","3,818.86","3,819.72"
03/02/2021,"3,903.64","3,906.41","3,868.57","3,870.29"
03/01/2021,"3,842.51","3,914.50","3,842.51","3,901.82"
02/26/2021,"3,839.66","3,861.08","3,789.54","3,811.15"
02/25/2021,"3,915.80","3,925.02","3,814.04","3,829.34"
02/24/2021,"3,873.71","3,928.65","3,859.60","3,925.43"
02/23/2021,"3,857.07","3,895.98","3,805.59","3,881.37"
02/22/2021,"3,885.55","3,902.92","3,874.71","3,876.50"
02/19/2021,"3,921.16","3,930.41","3,903.07","3,906.71"
02/18/2021,"3,915.86","3,921.98","3,885.03","3,913.97"
02/17/2021,"3,918.50","3,933.61","3,900.43","3,931.33"
02/16/2021,"3,939.61","3,950.43","3,923.85","3,932.59"
02/12/2021,"3,911.65","3,937.23","3,905.78","3,934.83"
02/11/2021,"3,916.40","3,925.99","3,890.39","3,916.38"
02/10/2021,"3,920.78","3,931.50","3,884.94","3,909.88"
02/09/2021,"3,910.49","3,918.35","3,902.64","3,911.23"
02/08/2021,"3,892.59","3,915.77","3,892.59","3,915.59"
02/05/2021,"3,878.30","3,894.56","3,874.93","3,886.83"
02/04/2021,"3,836.66","3,872.42","3,836.66","3,871.74"
02/03/2021,"3,840.27","3,847.51","3,816.68","3,830.17"
02/02/2021,"3,791.84","3,843.09","3,791.84","3,826.31"
02/01/2021,"3,731.17","3,784.32","3,725.62","3,773.86"
01/29/2021,"3,778.05","3,778.05","3,694.12","3,714.24"
01/28/2021,"3,755.75","3,830.50","3,755.75","3,787.38"
01/27/2021,"3,836.83","3,836.83","3,732.48","3,750.77"
01/26/2021,"3,862.96","3,870.90","3,847.78","3,849.62"
01/25/2021,"3,851.68","3,859.23","3,797.16","3,855.36"
01/22/2021,"3,844.24","3,852.31","3,830.41","3,841.47"
01/21/2021,"3,857.46","3,861.45","3,845.05","3,853.07"
01/20/2021,"3,816.22","3,859.75","3,816.22","3,851.85"
01/19/2021,"3,781.88","3,804.53","3,780.37","3,798.91"
01/15/2021,"3,788.73","3,788.73","3,749.62","3,768.25"
01/14/2021,"3,814.98","3,823.60","3,792.86","3,795.54"
01/13/2021,"3,802.23","3,820.96","3,791.50","3,809.84"
01/12/2021,"3,801.62","3,810.78","3,776.51","3,801.19"
01/11/2021,"3,803.14","3,817.86","3,789.02","3,799.61"
01/08/2021,"3,815.05","3,826.69","3,783.60","3,824.68"
01/07/2021,"3,764.71","3,811.55","3,764.71","3,803.79"
01/06/2021,"3,712.20","3,783.04","3,705.34","3,748.14"
01/05/2021,"3,698.02","3,737.83","3,695.07","3,726.86"
01/04/2021,"3,764.61","3,769.99","3,662.71","3,700.65"
12/31/2020,"3,733.27","3,760.20","3,726.88","3,756.07"
12/30/2020,"3,736.19","3,744.63","3,730.21","3,732.04"
12/29/2020,"3,750.01","3,756.12","3,723.31","3,727.04"
12/28/2020,"3,723.03","3,740.51","3,723.03","3,735.36"
12/24/2020,"3,694.03","3,703.82","3,689.32","3,703.06"
12/23/2020,"3,693.42","3,711.24","3,689.28","3,690.01"
12/22/2020,"3,698.08","3,698.26","3,676.16","3,687.26"
12/21/2020,"3,684.28","3,702.90","3,636.48","3,694.92"
12/18/2020,"3,722.39","3,726.70","3,685.84","3,709.41"
12/17/2020,"3,713.65","3,725.12","3,710.87","3,722.48"
12/16/2020,"3,696.25","3,711.27","3,688.57","3,701.17"
12/15/2020,"3,666.41","3,695.29","3,659.62","3,694.62"
12/14/2020,"3,675.27","3,697.61","3,645.84","3,647.49"

12/11/2020,"3,656.08","3,665.91","3,633.40","3,663.46"
12/10/2020,"3,659.13","3,678.49","3,645.18","3,668.10"
12/09/2020,"3,705.98","3,712.39","3,660.54","3,672.82"
12/08/2020,"3,683.05","3,708.45","3,678.83","3,702.25"
12/07/2020,"3,694.73","3,697.41","3,678.88","3,691.96"
12/04/2020,"3,670.94","3,699.20","3,670.94","3,699.12"
12/03/2020,"3,668.28","3,682.73","3,657.17","3,666.72"
12/02/2020,"3,653.78","3,670.96","3,644.84","3,669.01"
12/01/2020,"3,645.87","3,678.45","3,645.87","3,662.45"
11/30/2020,"3,634.18","3,634.18","3,594.39","3,621.63"
11/27/2020,"3,638.55","3,644.31","3,629.33","3,638.35"
11/25/2020,"3,635.50","3,635.50","3,617.76","3,629.65"
11/24/2020,"3,594.52","3,642.31","3,594.52","3,635.41"
11/23/2020,"3,566.82","3,589.81","3,552.77","3,577.59"
11/20/2020,"3,579.31","3,581.23","3,556.85","3,557.54"
11/19/2020,"3,559.41","3,585.22","3,543.84","3,581.87"
11/18/2020,"3,612.09","3,619.09","3,567.33","3,567.79"
11/17/2020,"3,610.31","3,623.11","3,588.68","3,609.53"
11/16/2020,"3,600.16","3,628.51","3,600.16","3,626.91"
11/13/2020,"3,552.57","3,593.66","3,552.57","3,585.15"
11/12/2020,"3,562.67","3,569.02","3,518.58","3,537.01"
11/11/2020,"3,563.22","3,581.16","3,557.00","3,572.66"
11/10/2020,"3,543.26","3,557.22","3,511.91","3,545.53"
11/09/2020,"3,583.04","3,645.99","3,547.48","3,550.50"
11/06/2020,"3,508.34","3,521.58","3,484.34","3,509.44"
11/05/2020,"3,485.74","3,529.05","3,485.74","3,510.45"
11/04/2020,"3,406.46","3,486.25","3,405.17","3,443.44"
11/03/2020,"3,336.25","3,389.49","3,336.25","3,369.16"
11/02/2020,"3,296.20","3,330.14","3,279.74","3,310.24"
10/30/2020,"3,293.59","3,304.93","3,233.94","3,269.96"
10/29/2020,"3,277.17","3,341.05","3,259.82","3,310.11"
10/28/2020,"3,342.48","3,342.48","3,268.89","3,271.03"
10/27/2020,"3,403.15","3,409.51","3,388.71","3,390.68"
10/26/2020,"3,441.42","3,441.42","3,364.86","3,400.97"
10/23/2020,"3,464.90","3,466.46","3,440.45","3,465.39"
10/22/2020,"3,438.50","3,460.53","3,415.34","3,453.49"
10/21/2020,"3,439.91","3,464.86","3,433.06","3,435.56"
10/20/2020,"3,439.38","3,476.93","3,435.65","3,443.12"
10/19/2020,"3,493.66","3,502.42","3,419.93","3,426.92"
10/16/2020,"3,493.50","3,515.76","3,480.45","3,483.81"
10/15/2020,"3,453.72","3,489.08","3,440.89","3,483.34"
10/14/2020,"3,515.47","3,527.94","3,480.55","3,488.67"
10/13/2020,"3,534.01","3,534.01","3,500.86","3,511.93"
10/12/2020,"3,500.02","3,549.85","3,499.61","3,534.22"
10/09/2020,"3,459.67","3,482.34","3,458.07","3,477.13"
10/08/2020,"3,434.28","3,447.28","3,428.15","3,446.83"
10/07/2020,"3,384.56","3,426.26","3,384.56","3,419.45"
10/06/2020,"3,408.74","3,431.56","3,354.54","3,360.95"
10/05/2020,"3,367.27","3,409.57","3,367.27","3,408.63"
10/02/2020,"3,338.94","3,369.10","3,323.69","3,348.44"
10/01/2020,"3,385.87","3,397.18","3,361.39","3,380.80"
09/30/2020,"3,341.21","3,393.56","3,340.47","3,363.00"
09/29/2020,"3,350.92","3,357.92","3,327.54","3,335.47"
09/28/2020,"3,333.90","3,360.74","3,332.91","3,351.60"
09/25/2020,"3,236.66","3,306.88","3,228.44","3,298.46"
09/24/2020,"3,226.14","3,278.70","3,209.45","3,246.59"
09/23/2020,"3,320.11","3,323.35","3,232.57","3,236.92"
09/22/2020,"3,295.75","3,320.31","3,270.95","3,315.57"
09/21/2020,"3,285.57","3,285.57","3,229.10","3,281.06"
09/18/2020,"3,357.38","3,362.27","3,292.40","3,319.47"
09/17/2020,"3,346.86","3,375.17","3,328.82","3,357.01"
09/16/2020,"3,411.23","3,428.92","3,384.45","3,385.49"
09/15/2020,"3,407.73","3,419.48","3,389.25","3,401.20"
09/14/2020,"3,363.56","3,402.93","3,363.56","3,383.54"
09/11/2020,"3,352.70","3,368.95","3,310.47","3,340.97"
09/10/2020,"3,412.56","3,425.55","3,329.25","3,339.19"
09/09/2020,"3,369.82","3,424.77","3,366.84","3,398.96"
09/08/2020,"3,371.88","3,379.97","3,329.27","3,331.84"
09/04/2020,"3,453.60","3,479.15","3,349.63","3,426.96"
09/03/2020,"3,564.74","3,564.85","3,427.41","3,455.06"
09/02/2020,"3,543.76","3,588.11","3,535.23","3,580.84"
09/01/2020,"3,507.44","3,528.03","3,494.60","3,526.65"
08/31/2020,"3,509.73","3,514.77","3,493.25","3,500.31"
08/28/2020,"3,494.69","3,509.23","3,484.32","3,508.01"
08/27/2020,"3,485.14","3,501.38","3,468.35","3,484.55"
08/26/2020,"3,449.97","3,481.07","3,444.15","3,478.73"
08/25/2020,"3,435.95","3,444.21","3,425.84","3,443.62"
08/24/2020,"3,418.09","3,432.09","3,413.13","3,431.28"
08/21/2020,"3,386.01","3,399.96","3,379.31","3,397.16"
08/20/2020,"3,360.48","3,390.80","3,354.69","3,385.51"
08/19/2020,"3,392.51","3,399.54","3,369.66","3,374.85"
08/18/2020,"3,387.04","3,395.06","3,370.15","3,389.78"
08/17/2020,"3,380.86","3,387.59","3,379.22","3,381.99"
08/14/2020,"3,368.66","3,378.51","3,361.64","3,372.85"
08/13/2020,"3,372.95","3,387.24","3,363.35","3,373.43"
08/12/2020,"3,355.46","3,387.89","3,355.46","3,380.35"
08/11/2020,"3,370.34","3,381.01","3,326.44","3,333.69"
08/10/2020,"3,356.04","3,363.29","3,335.44","3,360.47"
08/07/2020,"3,340.05","3,352.54","3,328.72","3,351.28"
08/06/2020,"3,323.17","3,351.03","3,318.14","3,349.16"
08/05/2020,"3,317.37","3,330.77","3,317.37","3,327.77"
08/04/2020,"3,289.92","3,306.84","3,286.37","3,306.51"
08/03/2020,"3,288.26","3,302.73","3,284.53","3,294.61"
07/31/2020,"3,270.45","3,272.17","3,220.26","3,271.12"
07/30/2020,"3,231.76","3,250.92","3,204.13","3,246.22"
07/29/2020,"3,227.22","3,264.74","3,227.22","3,258.44"
07/28/2020,"3,234.27","3,243.72","3,216.17","3,218.44"
07/27/2020,"3,219.84","3,241.43","3,214.25","3,239.41"
07/24/2020,"3,218.58","3,227.26","3,200.05","3,215.63"
07/23/2020,"3,271.64","3,279.99","3,222.66","3,235.66"
07/22/2020,"3,254.86","3,279.32","3,253.10","3,276.02"
07/21/2020,"3,268.52","3,277.29","3,247.77","3,257.30"
07/20/2020,"3,224.29","3,258.61","3,215.16","3,251.84"
07/17/2020,"3,224.21","3,233.52","3,205.65","3,224.73"
07/16/2020,"3,208.36","3,220.39","3,198.59","3,215.57"
07/15/2020,"3,225.98","3,238.28","3,200.76","3,226.56"
07/14/2020,"3,141.11","3,200.95","3,127.66","3,197.52"
07/13/2020,"3,205.08","3,235.32","3,149.43","3,155.22"
07/10/2020,"3,152.47","3,186.82","3,136.22","3,185.04"
07/09/2020,"3,176.17","3,179.78","3,115.70","3,152.05"
07/08/2020,"3,153.07","3,171.80","3,136.53","3,169.94"
07/07/2020,"3,166.44","3,184.15","3,142.93","3,145.32"
07/06/2020,"3,155.29","3,182.59","3,155.29","3,179.72"
07/02/2020,"3,143.64","3,165.81","3,124.52","3,130.01"
07/01/2020,"3,105.92","3,128.44","3,101.17","3,115.86"
06/30/2020,"3,050.20","3,111.51","3,047.83","3,100.29"
06/29/2020,"3,018.59","3,053.89","2,999.74","3,053.24"
06/26/2020,"3,073.20","3,073.73","3,004.63","3,009.05"
06/25/2020,"3,046.60","3,086.25","3,024.01","3,083.76"
06/24/2020,"3,114.40","3,115.01","3,032.13","3,050.33"
06/23/2020,"3,138.70","3,154.90","3,127.12","3,131.29"
06/22/2020,"3,094.42","3,120.92","3,079.39","3,117.86"
06/19/2020,"3,140.29","3,155.53","3,083.11","3,097.74"
06/18/2020,"3,101.64","3,120.00","3,093.51","3,115.34"
06/17/2020,"3,136.13","3,141.16","3,108.03","3,113.49"
06/16/2020,"3,131.00","3,153.45","3,076.06","3,124.74"
06/15/2020,"2,993.76","3,079.76","2,965.66","3,066.59"
06/12/2020,"3,071.04","3,088.42","2,984.47","3,041.31"
06/11/2020,"3,123.53","3,123.53","2,999.49","3,002.10"
06/10/2020,"3,213.42","3,223.27","3,181.49","3,190.14"
06/09/2020,"3,213.32","3,222.71","3,193.11","3,207.18"
06/08/2020,"3,199.92","3,233.13","3,196.00","3,232.39"
06/05/2020,"3,163.84","3,211.72","3,163.84","3,193.93"
06/04/2020,"3,111.56","3,128.91","3,090.41","3,112.35"
06/03/2020,"3,098.90","3,130.94","3,098.90","3,122.87"
06/02/2020,"3,064.78","3,081.07","3,051.64","3,080.82"
06/01/2020,"3,038.78","3,062.18","3,031.54","3,055.73"
05/29/2020,"3,025.17","3,049.17","2,998.61","3,044.31"
05/28/2020,"3,046.61","3,068.67","3,023.40","3,029.73"
05/27/2020,"3,015.65","3,036.25","2,969.75","3,036.13"
05/26/2020,"3,004.08","3,021.72","2,988.17","2,991.77"
05/22/2020,"2,948.05","2,956.76","2,933.59","2,955.45"
05/21/2020,"2,969.95","2,978.50","2,938.57","2,948.51"
05/20/2020,"2,953.63","2,980.29","2,953.63","2,971.61"
05/19/2020,"2,948.59","2,964.21","2,922.35","2,922.94"
05/18/2020,"2,913.86","2,968.09","2,913.86","2,953.91"
05/15/2020,"2,829.95","2,865.01","2,816.78","2,863.70"
05/14/2020,"2,794.54","2,852.80","2,766.64","2,852.50"
05/13/2020,"2,865.86","2,874.14","2,793.15","2,820.00"
05/12/2020,"2,939.50","2,945.82","2,869.59","2,870.12"
05/11/2020,"2,915.46","2,944.25","2,903.44","2,930.32"
05/08/2020,"2,908.83","2,932.16","2,902.88","2,929.80"
05/07/2020,"2,878.26","2,901.92","2,876.48","2,881.19"
05/06/2020,"2,883.14","2,891.11","2,847.65","2,848.42"
05/05/2020,"2,868.88","2,898.23","2,863.55","2,868.44"
05/04/2020,"2,815.01","2,844.24","2,797.85","2,842.74"
05/01/2020,"2,869.09","2,869.09","2,821.61","2,830.71"
04/30/2020,"2,930.91","2,930.91","2,892.47","2,912.43"
04/29/2020,"2,918.46","2,954.86","2,912.16","2,939.51"
04/28/2020,"2,909.96","2,921.15","2,860.71","2,863.39"
04/27/2020,"2,854.65","2,887.72","2,852.89","2,878.48"
04/24/2020,"2,812.64","2,842.71","2,791.76","2,836.74"
04/23/2020,"2,810.42","2,844.90","2,794.26","2,797.80"
04/22/2020,"2,787.89","2,815.10","2,775.95","2,799.31"
04/21/2020,"2,784.81","2,785.54","2,727.10","2,736.56"
04/20/2020,"2,845.62","2,868.98","2,820.43","2,823.16"
04/17/2020,"2,842.43","2,879.22","2,830.88","2,874.56"
